episode,step,r,c,has_key,energy,action,E
29900,65,13,9,1,55,2,0.043584
29900,65,13,8,1,54,0,0.050975
29900,65,12,8,1,53,0,0.05962
29900,65,11,8,1,52,1,0.069731
29900,65,11,7,1,51,3,0.081556
29900,65,11,8,1,50,3,0.095388
29900,65,10,8,1,49,3,0.111564
29900,65,9,8,1,43,1,0.130485
29900,65,9,7,1,42,3,0.152614
29900,65,9,8,1,36,2,0.178495
29900,65,9,7,1,35,0,0.208767
29900,65,9,6,1,34,2,0.244172
29900,65,9,6,1,33,2,0.285581
29900,65,9,6,1,32,2,0.334013
29900,65,9,6,1,31,0,0.390658
29900,65,8,6,1,30,2,0.45691
29900,65,8,6,1,29,2,0.534398
29900,65,9,6,1,28,0,0.625026
29900,65,9,6,1,27,2,0.731025
29900,65,9,6,1,26,2,0.855
29900,66,4,0,0,92,3,0.000113
29900,66,4,1,0,91,1,0.000132
29900,66,5,1,0,90,3,0.000155
29900,66,4,1,0,89,1,0.000181
29900,66,4,2,0,88,2,0.000212
29900,66,4,1,0,87,1,0.000248
29900,66,5,1,0,86,1,0.00029
29900,66,6,1,0,85,0,0.000339
29900,66,6,0,0,84,0,0.000397
29900,66,5,0,0,83,3,0.000464
29900,66,5,1,0,82,3,0.000542
29900,66,5,2,0,81,3,0.000634
29900,66,5,3,0,80,1,0.000742
29900,66,5,3,0,79,1,0.000868
29900,66,6,3,0,78,1,0.001015
29900,66,7,3,0,77,1,0.001187
29900,66,8,3,0,76,3,0.001389
29900,66,8,4,0,75,0,0.001624
29900,66,7,4,0,74,1,0.0019
29900,66,8,4,0,73,1,0.002222
29900,66,9,4,0,72,1,0.002598
29900,66,10,4,0,71,3,0.003039
29900,66,11,4,0,70,0,0.003555
29900,66,10,4,0,69,3,0.004157
29900,66,10,5,0,68,1,0.004862
29900,66,10,6,0,67,2,0.005687
29900,66,10,5,0,66,1,0.006651
29900,66,11,5,0,65,3,0.007779
29900,66,11,6,0,64,3,0.009099
29900,66,11,7,0,63,1,0.010642
29900,66,12,7,0,62,0,0.012447
29900,66,11,7,0,61,1,0.014557
29900,66,11,8,0,60,1,0.017026
29900,66,12,8,0,59,3,0.019914
29900,66,12,9,0,58,3,0.023291
29900,66,12,10,1,57,2,0.027241
29900,66,12,9,1,56,1,0.031861
29900,66,13,9,1,55,2,0.037264
29900,66,13,8,1,54,0,0.043584
29900,66,12,8,1,53,0,0.050975
29900,66,11,8,1,52,1,0.05962
29900,66,11,7,1,51,3,0.069731
29900,66,11,8,1,50,3,0.081556
29900,66,10,8,1,49,3,0.095388
29900,66,9,8,1,43,1,0.111564
29900,66,9,7,1,42,3,0.130485
29900,66,9,8,1,36,2,0.152614
29900,66,9,7,1,35,0,0.178495
29900,66,9,6,1,34,2,0.208767
29900,66,9,6,1,33,2,0.244172
29900,66,9,6,1,32,2,0.285581
29900,66,9,6,1,31,0,0.334013
29900,66,8,6,1,30,2,0.390658
29900,66,8,6,1,29,2,0.45691
29900,66,9,6,1,28,0,0.534398
29900,66,9,6,1,27,2,0.625026
29900,66,9,6,1,26,2,0.731025
29900,66,9,6,1,25,3,0.855
29900,67,4,1,0,91,1,0.000113
29900,67,5,1,0,90,3,0.000132
29900,67,4,1,0,89,1,0.000155
29900,67,4,2,0,88,2,0.000181
29900,67,4,1,0,87,1,0.000212
29900,67,5,1,0,86,1,0.000248
29900,67,6,1,0,85,0,0.00029
29900,67,6,0,0,84,0,0.000339
29900,67,5,0,0,83,3,0.000397
29900,67,5,1,0,82,3,0.000464
29900,67,5,2,0,81,3,0.000542
29900,67,5,3,0,80,1,0.000634
29900,67,5,3,0,79,1,0.000742
29900,67,6,3,0,78,1,0.000868
29900,67,7,3,0,77,1,0.001015
29900,67,8,3,0,76,3,0.001187
29900,67,8,4,0,75,0,0.001389
29900,67,7,4,0,74,1,0.001624
29900,67,8,4,0,73,1,0.0019
29900,67,9,4,0,72,1,0.002222
29900,67,10,4,0,71,3,0.002598
29900,67,11,4,0,70,0,0.003039
29900,67,10,4,0,69,3,0.003555
29900,67,10,5,0,68,1,0.004157
29900,67,10,6,0,67,2,0.004862
29900,67,10,5,0,66,1,0.005687
29900,67,11,5,0,65,3,0.006651
29900,67,11,6,0,64,3,0.007779
29900,67,11,7,0,63,1,0.009099
29900,67,12,7,0,62,0,0.010642
29900,67,11,7,0,61,1,0.012447
29900,67,11,8,0,60,1,0.014557
29900,67,12,8,0,59,3,0.017026
29900,67,12,9,0,58,3,0.019914
29900,67,12,10,1,57,2,0.023291
29900,67,12,9,1,56,1,0.027241
29900,67,13,9,1,55,2,0.031861
29900,67,13,8,1,54,0,0.037264
29900,67,12,8,1,53,0,0.043584
29900,67,11,8,1,52,1,0.050975
29900,67,11,7,1,51,3,0.05962
29900,67,11,8,1,50,3,0.069731
29900,67,10,8,1,49,3,0.081556
29900,67,9,8,1,43,1,0.095388
29900,67,9,7,1,42,3,0.111564
29900,67,9,8,1,36,2,0.130485
29900,67,9,7,1,35,0,0.152614
29900,67,9,6,1,34,2,0.178495
29900,67,9,6,1,33,2,0.208767
29900,67,9,6,1,32,2,0.244172
29900,67,9,6,1,31,0,0.285581
29900,67,8,6,1,30,2,0.334013
29900,67,8,6,1,29,2,0.390658
29900,67,9,6,1,28,0,0.45691
29900,67,9,6,1,27,2,0.534398
29900,67,9,6,1,26,2,0.625026
29900,67,9,6,1,25,3,0.731025
29900,67,9,7,1,24,2,0.855
29900,68,5,1,0,90,3,0.000113
29900,68,4,1,0,89,1,0.000132
29900,68,4,2,0,88,2,0.000155
29900,68,4,1,0,87,1,0.000181
29900,68,5,1,0,86,1,0.000212
29900,68,6,1,0,85,0,0.000248
29900,68,6,0,0,84,0,0.00029
29900,68,5,0,0,83,3,0.000339
29900,68,5,1,0,82,3,0.000397
29900,68,5,2,0,81,3,0.000464
29900,68,5,3,0,80,1,0.000542
29900,68,5,3,0,79,1,0.000634
29900,68,6,3,0,78,1,0.000742
29900,68,7,3,0,77,1,0.000868
29900,68,8,3,0,76,3,0.001015
29900,68,8,4,0,75,0,0.001187
29900,68,7,4,0,74,1,0.001389
29900,68,8,4,0,73,1,0.001624
29900,68,9,4,0,72,1,0.0019
29900,68,10,4,0,71,3,0.002222
29900,68,11,4,0,70,0,0.002598
29900,68,10,4,0,69,3,0.003039
29900,68,10,5,0,68,1,0.003555
29900,68,10,6,0,67,2,0.004157
29900,68,10,5,0,66,1,0.004862
29900,68,11,5,0,65,3,0.005687
29900,68,11,6,0,64,3,0.006651
29900,68,11,7,0,63,1,0.007779
29900,68,12,7,0,62,0,0.009099
29900,68,11,7,0,61,1,0.010642
29900,68,11,8,0,60,1,0.012447
29900,68,12,8,0,59,3,0.014557
29900,68,12,9,0,58,3,0.017026
29900,68,12,10,1,57,2,0.019914
29900,68,12,9,1,56,1,0.023291
29900,68,13,9,1,55,2,0.027241
29900,68,13,8,1,54,0,0.031861
29900,68,12,8,1,53,0,0.037264
29900,68,11,8,1,52,1,0.043584
29900,68,11,7,1,51,3,0.050975
29900,68,11,8,1,50,3,0.05962
29900,68,10,8,1,49,3,0.069731
29900,68,9,8,1,43,1,0.081556
29900,68,9,7,1,42,3,0.095388
29900,68,9,8,1,36,2,0.111564
29900,68,9,7,1,35,0,0.130485
29900,68,9,6,1,34,2,0.152614
29900,68,9,6,1,33,2,0.178495
29900,68,9,6,1,32,2,0.208767
29900,68,9,6,1,31,0,0.244172
29900,68,8,6,1,30,2,0.285581
29900,68,8,6,1,29,2,0.334013
29900,68,9,6,1,28,0,0.390658
29900,68,9,6,1,27,2,0.45691
29900,68,9,6,1,26,2,0.534398
29900,68,9,6,1,25,3,0.625026
29900,68,9,7,1,24,2,0.731025
29900,68,9,6,1,23,2,0.855
29900,69,4,1,0,89,1,0.000113
29900,69,4,2,0,88,2,0.000132
29900,69,4,1,0,87,1,0.000155
29900,69,5,1,0,86,1,0.000181
29900,69,6,1,0,85,0,0.000212
29900,69,6,0,0,84,0,0.000248
29900,69,5,0,0,83,3,0.00029
29900,69,5,1,0,82,3,0.000339
29900,69,5,2,0,81,3,0.000397
29900,69,5,3,0,80,1,0.000464
29900,69,5,3,0,79,1,0.000542
29900,69,6,3,0,78,1,0.000634
29900,69,7,3,0,77,1,0.000742
29900,69,8,3,0,76,3,0.000868
29900,69,8,4,0,75,0,0.001015
29900,69,7,4,0,74,1,0.001187
29900,69,8,4,0,73,1,0.001389
29900,69,9,4,0,72,1,0.001624
29900,69,10,4,0,71,3,0.0019
29900,69,11,4,0,70,0,0.002222
29900,69,10,4,0,69,3,0.002598
29900,69,10,5,0,68,1,0.003039
29900,69,10,6,0,67,2,0.003555
29900,69,10,5,0,66,1,0.004157
29900,69,11,5,0,65,3,0.004862
29900,69,11,6,0,64,3,0.005687
29900,69,11,7,0,63,1,0.006651
29900,69,12,7,0,62,0,0.007779
29900,69,11,7,0,61,1,0.009099
29900,69,11,8,0,60,1,0.010642
29900,69,12,8,0,59,3,0.012447
29900,69,12,9,0,58,3,0.014557
29900,69,12,10,1,57,2,0.017026
29900,69,12,9,1,56,1,0.019914
29900,69,13,9,1,55,2,0.023291
29900,69,13,8,1,54,0,0.027241
29900,69,12,8,1,53,0,0.031861
29900,69,11,8,1,52,1,0.037264
29900,69,11,7,1,51,3,0.043584
29900,69,11,8,1,50,3,0.050975
29900,69,10,8,1,49,3,0.05962
29900,69,9,8,1,43,1,0.069731
29900,69,9,7,1,42,3,0.081556
29900,69,9,8,1,36,2,0.095388
29900,69,9,7,1,35,0,0.111564
29900,69,9,6,1,34,2,0.130485
29900,69,9,6,1,33,2,0.152614
29900,69,9,6,1,32,2,0.178495
29900,69,9,6,1,31,0,0.208767
29900,69,8,6,1,30,2,0.244172
29900,69,8,6,1,29,2,0.285581
29900,69,9,6,1,28,0,0.334013
29900,69,9,6,1,27,2,0.390658
29900,69,9,6,1,26,2,0.45691
29900,69,9,6,1,25,3,0.534398
29900,69,9,7,1,24,2,0.625026
29900,69,9,6,1,23,2,0.731025
29900,69,9,6,1,22,0,0.855
29900,70,4,2,0,88,2,0.000113
29900,70,4,1,0,87,1,0.000132
29900,70,5,1,0,86,1,0.000155
29900,70,6,1,0,85,0,0.000181
29900,70,6,0,0,84,0,0.000212
29900,70,5,0,0,83,3,0.000248
29900,70,5,1,0,82,3,0.00029
29900,70,5,2,0,81,3,0.000339
29900,70,5,3,0,80,1,0.000397
29900,70,5,3,0,79,1,0.000464
29900,70,6,3,0,78,1,0.000542
29900,70,7,3,0,77,1,0.000634
29900,70,8,3,0,76,3,0.000742
29900,70,8,4,0,75,0,0.000868
29900,70,7,4,0,74,1,0.001015
29900,70,8,4,0,73,1,0.001187
29900,70,9,4,0,72,1,0.001389
29900,70,10,4,0,71,3,0.001624
29900,70,11,4,0,70,0,0.0019
29900,70,10,4,0,69,3,0.002222
29900,70,10,5,0,68,1,0.002598
29900,70,10,6,0,67,2,0.003039
29900,70,10,5,0,66,1,0.003555
29900,70,11,5,0,65,3,0.004157
29900,70,11,6,0,64,3,0.004862
29900,70,11,7,0,63,1,0.005687
29900,70,12,7,0,62,0,0.006651
29900,70,11,7,0,61,1,0.007779
29900,70,11,8,0,60,1,0.009099
29900,70,12,8,0,59,3,0.010642
29900,70,12,9,0,58,3,0.012447
29900,70,12,10,1,57,2,0.014557
29900,70,12,9,1,56,1,0.017026
29900,70,13,9,1,55,2,0.019914
29900,70,13,8,1,54,0,0.023291
29900,70,12,8,1,53,0,0.027241
29900,70,11,8,1,52,1,0.031861
29900,70,11,7,1,51,3,0.037264
29900,70,11,8,1,50,3,0.043584
29900,70,10,8,1,49,3,0.050975
29900,70,9,8,1,43,1,0.05962
29900,70,9,7,1,42,3,0.069731
29900,70,9,8,1,36,2,0.081556
29900,70,9,7,1,35,0,0.095388
29900,70,9,6,1,34,2,0.111564
29900,70,9,6,1,33,2,0.130485
29900,70,9,6,1,32,2,0.152614
29900,70,9,6,1,31,0,0.178495
29900,70,8,6,1,30,2,0.208767
29900,70,8,6,1,29,2,0.244172
29900,70,9,6,1,28,0,0.285581
29900,70,9,6,1,27,2,0.334013
29900,70,9,6,1,26,2,0.390658
29900,70,9,6,1,25,3,0.45691
29900,70,9,7,1,24,2,0.534398
29900,70,9,6,1,23,2,0.625026
29900,70,9,6,1,22,0,0.731025
29900,70,8,6,1,21,1,0.855
29900,71,4,1,0,87,1,0.000113
29900,71,5,1,0,86,1,0.000132
29900,71,6,1,0,85,0,0.000155
29900,71,6,0,0,84,0,0.000181
29900,71,5,0,0,83,3,0.000212
29900,71,5,1,0,82,3,0.000248
29900,71,5,2,0,81,3,0.00029
29900,71,5,3,0,80,1,0.000339
29900,71,5,3,0,79,1,0.000397
29900,71,6,3,0,78,1,0.000464
29900,71,7,3,0,77,1,0.000542
29900,71,8,3,0,76,3,0.000634
29900,71,8,4,0,75,0,0.000742
29900,71,7,4,0,74,1,0.000868
29900,71,8,4,0,73,1,0.001015
29900,71,9,4,0,72,1,0.001187
29900,71,10,4,0,71,3,0.001389
29900,71,11,4,0,70,0,0.001624
29900,71,10,4,0,69,3,0.0019
29900,71,10,5,0,68,1,0.002222
29900,71,10,6,0,67,2,0.002598
29900,71,10,5,0,66,1,0.003039
29900,71,11,5,0,65,3,0.003555
29900,71,11,6,0,64,3,0.004157
29900,71,11,7,0,63,1,0.004862
29900,71,12,7,0,62,0,0.005687
29900,71,11,7,0,61,1,0.006651
29900,71,11,8,0,60,1,0.007779
29900,71,12,8,0,59,3,0.009099
29900,71,12,9,0,58,3,0.010642
29900,71,12,10,1,57,2,0.012447
29900,71,12,9,1,56,1,0.014557
29900,71,13,9,1,55,2,0.017026
29900,71,13,8,1,54,0,0.019914
29900,71,12,8,1,53,0,0.023291
29900,71,11,8,1,52,1,0.027241
29900,71,11,7,1,51,3,0.031861
29900,71,11,8,1,50,3,0.037264
29900,71,10,8,1,49,3,0.043584
29900,71,9,8,1,43,1,0.050975
29900,71,9,7,1,42,3,0.05962
29900,71,9,8,1,36,2,0.069731
29900,71,9,7,1,35,0,0.081556
29900,71,9,6,1,34,2,0.095388
29900,71,9,6,1,33,2,0.111564
29900,71,9,6,1,32,2,0.130485
29900,71,9,6,1,31,0,0.152614
29900,71,8,6,1,30,2,0.178495
29900,71,8,6,1,29,2,0.208767
29900,71,9,6,1,28,0,0.244172
29900,71,9,6,1,27,2,0.285581
29900,71,9,6,1,26,2,0.334013
29900,71,9,6,1,25,3,0.390658
29900,71,9,7,1,24,2,0.45691
29900,71,9,6,1,23,2,0.534398
29900,71,9,6,1,22,0,0.625026
29900,71,8,6,1,21,1,0.731025
29900,71,9,6,1,20,1,0.855
29900,72,5,1,0,86,1,0.000113
29900,72,6,1,0,85,0,0.000132
29900,72,6,0,0,84,0,0.000155
29900,72,5,0,0,83,3,0.000181
29900,72,5,1,0,82,3,0.000212
29900,72,5,2,0,81,3,0.000248
29900,72,5,3,0,80,1,0.00029
29900,72,5,3,0,79,1,0.000339
29900,72,6,3,0,78,1,0.000397
29900,72,7,3,0,77,1,0.000464
29900,72,8,3,0,76,3,0.000542
29900,72,8,4,0,75,0,0.000634
29900,72,7,4,0,74,1,0.000742
29900,72,8,4,0,73,1,0.000868
29900,72,9,4,0,72,1,0.001015
29900,72,10,4,0,71,3,0.001187
29900,72,11,4,0,70,0,0.001389
29900,72,10,4,0,69,3,0.001624
29900,72,10,5,0,68,1,0.0019
29900,72,10,6,0,67,2,0.002222
29900,72,10,5,0,66,1,0.002598
29900,72,11,5,0,65,3,0.003039
29900,72,11,6,0,64,3,0.003555
29900,72,11,7,0,63,1,0.004157
29900,72,12,7,0,62,0,0.004862
29900,72,11,7,0,61,1,0.005687
29900,72,11,8,0,60,1,0.006651
29900,72,12,8,0,59,3,0.007779
29900,72,12,9,0,58,3,0.009099
29900,72,12,10,1,57,2,0.010642
29900,72,12,9,1,56,1,0.012447
29900,72,13,9,1,55,2,0.014557
29900,72,13,8,1,54,0,0.017026
29900,72,12,8,1,53,0,0.019914
29900,72,11,8,1,52,1,0.023291
29900,72,11,7,1,51,3,0.027241
29900,72,11,8,1,50,3,0.031861
29900,72,10,8,1,49,3,0.037264
29900,72,9,8,1,43,1,0.043584
29900,72,9,7,1,42,3,0.050975
29900,72,9,8,1,36,2,0.05962
29900,72,9,7,1,35,0,0.069731
29900,72,9,6,1,34,2,0.081556
29900,72,9,6,1,33,2,0.095388
29900,72,9,6,1,32,2,0.111564
29900,72,9,6,1,31,0,0.130485
29900,72,8,6,1,30,2,0.152614
29900,72,8,6,1,29,2,0.178495
29900,72,9,6,1,28,0,0.208767
29900,72,9,6,1,27,2,0.244172
29900,72,9,6,1,26,2,0.285581
29900,72,9,6,1,25,3,0.334013
29900,72,9,7,1,24,2,0.390658
29900,72,9,6,1,23,2,0.45691
29900,72,9,6,1,22,0,0.534398
29900,72,8,6,1,21,1,0.625026
29900,72,9,6,1,20,1,0.731025
29900,72,10,6,1,19,0,0.855
29900,73,6,1,0,85,0,0.000113
29900,73,6,0,0,84,0,0.000132
29900,73,5,0,0,83,3,0.000155
29900,73,5,1,0,82,3,0.000181
29900,73,5,2,0,81,3,0.000212
29900,73,5,3,0,80,1,0.000248
29900,73,5,3,0,79,1,0.00029
29900,73,6,3,0,78,1,0.000339
29900,73,7,3,0,77,1,0.000397
29900,73,8,3,0,76,3,0.000464
29900,73,8,4,0,75,0,0.000542
29900,73,7,4,0,74,1,0.000634
29900,73,8,4,0,73,1,0.000742
29900,73,9,4,0,72,1,0.000868
29900,73,10,4,0,71,3,0.001015
29900,73,11,4,0,70,0,0.001187
29900,73,10,4,0,69,3,0.001389
29900,73,10,5,0,68,1,0.001624
29900,73,10,6,0,67,2,0.0019
29900,73,10,5,0,66,1,0.002222
29900,73,11,5,0,65,3,0.002598
29900,73,11,6,0,64,3,0.003039
29900,73,11,7,0,63,1,0.003555
29900,73,12,7,0,62,0,0.004157
29900,73,11,7,0,61,1,0.004862
29900,73,11,8,0,60,1,0.005687
29900,73,12,8,0,59,3,0.006651
29900,73,12,9,0,58,3,0.007779
29900,73,12,10,1,57,2,0.009099
29900,73,12,9,1,56,1,0.010642
29900,73,13,9,1,55,2,0.012447
29900,73,13,8,1,54,0,0.014557
29900,73,12,8,1,53,0,0.017026
29900,73,11,8,1,52,1,0.019914
29900,73,11,7,1,51,3,0.023291
29900,73,11,8,1,50,3,0.027241
29900,73,10,8,1,49,3,0.031861
29900,73,9,8,1,43,1,0.037264
29900,73,9,7,1,42,3,0.043584
29900,73,9,8,1,36,2,0.050975
29900,73,9,7,1,35,0,0.05962
29900,73,9,6,1,34,2,0.069731
29900,73,9,6,1,33,2,0.081556
29900,73,9,6,1,32,2,0.095388
29900,73,9,6,1,31,0,0.111564
29900,73,8,6,1,30,2,0.130485
29900,73,8,6,1,29,2,0.152614
29900,73,9,6,1,28,0,0.178495
29900,73,9,6,1,27,2,0.208767
29900,73,9,6,1,26,2,0.244172
29900,73,9,6,1,25,3,0.285581
29900,73,9,7,1,24,2,0.334013
29900,73,9,6,1,23,2,0.390658
29900,73,9,6,1,22,0,0.45691
29900,73,8,6,1,21,1,0.534398
29900,73,9,6,1,20,1,0.625026
29900,73,10,6,1,19,0,0.731025
29900,73,10,5,1,18,2,0.855
29900,74,6,0,0,84,0,0.000113
29900,74,5,0,0,83,3,0.000132
29900,74,5,1,0,82,3,0.000155
29900,74,5,2,0,81,3,0.000181
29900,74,5,3,0,80,1,0.000212
29900,74,5,3,0,79,1,0.000248
29900,74,6,3,0,78,1,0.00029
29900,74,7,3,0,77,1,0.000339
29900,74,8,3,0,76,3,0.000397
29900,74,8,4,0,75,0,0.000464
29900,74,7,4,0,74,1,0.000542
29900,74,8,4,0,73,1,0.000634
29900,74,9,4,0,72,1,0.000742
29900,74,10,4,0,71,3,0.000868
29900,74,11,4,0,70,0,0.001015
29900,74,10,4,0,69,3,0.001187
29900,74,10,5,0,68,1,0.001389
29900,74,10,6,0,67,2,0.001624
29900,74,10,5,0,66,1,0.0019
29900,74,11,5,0,65,3,0.002222
29900,74,11,6,0,64,3,0.002598
29900,74,11,7,0,63,1,0.003039
29900,74,12,7,0,62,0,0.003555
29900,74,11,7,0,61,1,0.004157
29900,74,11,8,0,60,1,0.004862
29900,74,12,8,0,59,3,0.005687
29900,74,12,9,0,58,3,0.006651
29900,74,12,10,1,57,2,0.007779
29900,74,12,9,1,56,1,0.009099
29900,74,13,9,1,55,2,0.010642
29900,74,13,8,1,54,0,0.012447
29900,74,12,8,1,53,0,0.014557
29900,74,11,8,1,52,1,0.017026
29900,74,11,7,1,51,3,0.019914
29900,74,11,8,1,50,3,0.023291
29900,74,10,8,1,49,3,0.027241
29900,74,9,8,1,43,1,0.031861
29900,74,9,7,1,42,3,0.037264
29900,74,9,8,1,36,2,0.043584
29900,74,9,7,1,35,0,0.050975
29900,74,9,6,1,34,2,0.05962
29900,74,9,6,1,33,2,0.069731
29900,74,9,6,1,32,2,0.081556
29900,74,9,6,1,31,0,0.095388
29900,74,8,6,1,30,2,0.111564
29900,74,8,6,1,29,2,0.130485
29900,74,9,6,1,28,0,0.152614
29900,74,9,6,1,27,2,0.178495
29900,74,9,6,1,26,2,0.208767
29900,74,9,6,1,25,3,0.244172
29900,74,9,7,1,24,2,0.285581
29900,74,9,6,1,23,2,0.334013
29900,74,9,6,1,22,0,0.390658
29900,74,8,6,1,21,1,0.45691
29900,74,9,6,1,20,1,0.534398
29900,74,10,6,1,19,0,0.625026
29900,74,10,5,1,18,2,0.731025
29900,74,10,4,1,17,1,0.855
29900,75,5,0,0,83,3,0.000113
29900,75,5,1,0,82,3,0.000132
29900,75,5,2,0,81,3,0.000155
29900,75,5,3,0,80,1,0.000181
29900,75,5,3,0,79,1,0.000212
29900,75,6,3,0,78,1,0.000248
29900,75,7,3,0,77,1,0.00029
29900,75,8,3,0,76,3,0.000339
29900,75,8,4,0,75,0,0.000397
29900,75,7,4,0,74,1,0.000464
29900,75,8,4,0,73,1,0.000542
29900,75,9,4,0,72,1,0.000634
29900,75,10,4,0,71,3,0.000742
29900,75,11,4,0,70,0,0.000868
29900,75,10,4,0,69,3,0.001015
29900,75,10,5,0,68,1,0.001187
29900,75,10,6,0,67,2,0.001389
29900,75,10,5,0,66,1,0.001624
29900,75,11,5,0,65,3,0.0019
29900,75,11,6,0,64,3,0.002222
29900,75,11,7,0,63,1,0.002598
29900,75,12,7,0,62,0,0.003039
29900,75,11,7,0,61,1,0.003555
29900,75,11,8,0,60,1,0.004157
29900,75,12,8,0,59,3,0.004862
29900,75,12,9,0,58,3,0.005687
29900,75,12,10,1,57,2,0.006651
29900,75,12,9,1,56,1,0.007779
29900,75,13,9,1,55,2,0.009099
29900,75,13,8,1,54,0,0.010642
29900,75,12,8,1,53,0,0.012447
29900,75,11,8,1,52,1,0.014557
29900,75,11,7,1,51,3,0.017026
29900,75,11,8,1,50,3,0.019914
29900,75,10,8,1,49,3,0.023291
29900,75,9,8,1,43,1,0.027241
29900,75,9,7,1,42,3,0.031861
29900,75,9,8,1,36,2,0.037264
29900,75,9,7,1,35,0,0.043584
29900,75,9,6,1,34,2,0.050975
29900,75,9,6,1,33,2,0.05962
29900,75,9,6,1,32,2,0.069731
29900,75,9,6,1,31,0,0.081556
29900,75,8,6,1,30,2,0.095388
29900,75,8,6,1,29,2,0.111564
29900,75,9,6,1,28,0,0.130485
29900,75,9,6,1,27,2,0.152614
29900,75,9,6,1,26,2,0.178495
29900,75,9,6,1,25,3,0.208767
29900,75,9,7,1,24,2,0.244172
29900,75,9,6,1,23,2,0.285581
29900,75,9,6,1,22,0,0.334013
29900,75,8,6,1,21,1,0.390658
29900,75,9,6,1,20,1,0.45691
29900,75,10,6,1,19,0,0.534398
29900,75,10,5,1,18,2,0.625026
29900,75,10,4,1,17,1,0.731025
29900,75,11,4,1,16,3,0.855
29900,76,5,1,0,82,3,0.000113
29900,76,5,2,0,81,3,0.000132
29900,76,5,3,0,80,1,0.000155
29900,76,5,3,0,79,1,0.000181
29900,76,6,3,0,78,1,0.000212
29900,76,7,3,0,77,1,0.000248
29900,76,8,3,0,76,3,0.00029
29900,76,8,4,0,75,0,0.000339
29900,76,7,4,0,74,1,0.000397
29900,76,8,4,0,73,1,0.000464
29900,76,9,4,0,72,1,0.000542
29900,76,10,4,0,71,3,0.000634
29900,76,11,4,0,70,0,0.000742
29900,76,10,4,0,69,3,0.000868
29900,76,10,5,0,68,1,0.001015
29900,76,10,6,0,67,2,0.001187
29900,76,10,5,0,66,1,0.001389
29900,76,11,5,0,65,3,0.001624
29900,76,11,6,0,64,3,0.0019
29900,76,11,7,0,63,1,0.002222
29900,76,12,7,0,62,0,0.002598
29900,76,11,7,0,61,1,0.003039
29900,76,11,8,0,60,1,0.003555
29900,76,12,8,0,59,3,0.004157
29900,76,12,9,0,58,3,0.004862
29900,76,12,10,1,57,2,0.005687
29900,76,12,9,1,56,1,0.006651
29900,76,13,9,1,55,2,0.007779
29900,76,13,8,1,54,0,0.009099
29900,76,12,8,1,53,0,0.010642
29900,76,11,8,1,52,1,0.012447
29900,76,11,7,1,51,3,0.014557
29900,76,11,8,1,50,3,0.017026
29900,76,10,8,1,49,3,0.019914
29900,76,9,8,1,43,1,0.023291
29900,76,9,7,1,42,3,0.027241
29900,76,9,8,1,36,2,0.031861
29900,76,9,7,1,35,0,0.037264
29900,76,9,6,1,34,2,0.043584
29900,76,9,6,1,33,2,0.050975
29900,76,9,6,1,32,2,0.05962
29900,76,9,6,1,31,0,0.069731
29900,76,8,6,1,30,2,0.081556
29900,76,8,6,1,29,2,0.095388
29900,76,9,6,1,28,0,0.111564
29900,76,9,6,1,27,2,0.130485
29900,76,9,6,1,26,2,0.152614
29900,76,9,6,1,25,3,0.178495
29900,76,9,7,1,24,2,0.208767
29900,76,9,6,1,23,2,0.244172
29900,76,9,6,1,22,0,0.285581
29900,76,8,6,1,21,1,0.334013
29900,76,9,6,1,20,1,0.390658
29900,76,10,6,1,19,0,0.45691
29900,76,10,5,1,18,2,0.534398
29900,76,10,4,1,17,1,0.625026
29900,76,11,4,1,16,3,0.731025
29900,76,12,4,1,15,0,0.855
29900,77,5,2,0,81,3,0.000113
29900,77,5,3,0,80,1,0.000132
29900,77,5,3,0,79,1,0.000155
29900,77,6,3,0,78,1,0.000181
29900,77,7,3,0,77,1,0.000212
29900,77,8,3,0,76,3,0.000248
29900,77,8,4,0,75,0,0.00029
29900,77,7,4,0,74,1,0.000339
29900,77,8,4,0,73,1,0.000397
29900,77,9,4,0,72,1,0.000464
29900,77,10,4,0,71,3,0.000542
29900,77,11,4,0,70,0,0.000634
29900,77,10,4,0,69,3,0.000742
29900,77,10,5,0,68,1,0.000868
29900,77,10,6,0,67,2,0.001015
29900,77,10,5,0,66,1,0.001187
29900,77,11,5,0,65,3,0.001389
29900,77,11,6,0,64,3,0.001624
29900,77,11,7,0,63,1,0.0019
29900,77,12,7,0,62,0,0.002222
29900,77,11,7,0,61,1,0.002598
29900,77,11,8,0,60,1,0.003039
29900,77,12,8,0,59,3,0.003555
29900,77,12,9,0,58,3,0.004157
29900,77,12,10,1,57,2,0.004862
29900,77,12,9,1,56,1,0.005687
29900,77,13,9,1,55,2,0.006651
29900,77,13,8,1,54,0,0.007779
29900,77,12,8,1,53,0,0.009099
29900,77,11,8,1,52,1,0.010642
29900,77,11,7,1,51,3,0.012447
29900,77,11,8,1,50,3,0.014557
29900,77,10,8,1,49,3,0.017026
29900,77,9,8,1,43,1,0.019914
29900,77,9,7,1,42,3,0.023291
29900,77,9,8,1,36,2,0.027241
29900,77,9,7,1,35,0,0.031861
29900,77,9,6,1,34,2,0.037264
29900,77,9,6,1,33,2,0.043584
29900,77,9,6,1,32,2,0.050975
29900,77,9,6,1,31,0,0.05962
